animal_type,category,suburb,area,date_range,city
Dog,Private Impound,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Private Impound,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Wandering,Unallocated,Unallocated,2014-02-01,Townsville
Dog,Aggressive Animal,Alice River,Division 1,2014-01-01,Townsville
Dog,Private Impound,Alice River,Division 1,2014-01-01,Townsville
Dog,Aggressive Animal,Balgal Beach,Division 1,2014-01-01,Townsville
Dog,Wandering,Balgal Beach,Division 1,2014-01-01,Townsville
Dog,Noise,Black River,Division 1,2014-01-01,Townsville
Dog,Private Impound,Black River,Division 1,2014-01-01,Townsville
Dog,Enclosure,Bluewater,Division 1,2014-01-01,Townsville
Dog,Enclosure,Bluewater,Division 1,2014-01-01,Townsville
Dog,Aggressive Animal,Bluewater Park,Division 1,2014-01-01,Townsville
Dog,Enclosure,Bluewater Park,Division 1,2014-01-01,Townsville
Dog,Aggressive Animal,Bohle Plains,Division 1,2014-01-01,Townsville
Dog,Enclosure,Bohle Plains,Division 1,2014-01-01,Townsville
Dog,Noise,Bohle Plains,Division 1,2014-01-01,Townsville
Dog,Noise,Bohle Plains,Division 1,2014-01-01,Townsville
Dog,Private Impound,Bohle Plains,Division 1,2014-01-01,Townsville
Dog,Private Impound,Bohle Plains,Division 1,2014-01-01,Townsville
Dog,Private Impound,Jensen,Division 1,2014-01-01,Townsville
Dog,Attack,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Enclosure,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Noise,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Noise,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Noise,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Private Impound,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Private Impound,Mount Louisa,Division 1,2014-01-01,Townsville
Dog,Aggressive Animal,Rangewood,Division 1,2014-01-01,Townsville
Dog,Enclosure,Rangewood,Division 1,2014-01-01,Townsville
Dog,Private Impound,Toolakea,Division 1,2014-01-01,Townsville
Dog,Enclosure,Toomulla,Division 1,2014-01-01,Townsville
Dog,Enclosure,Alligator Creek,Division 10,2014-01-01,Townsville
Dog,Attack,Cape Cleveland,Division 10,2014-01-01,Townsville
Dog,Attack,Cungulla,Division 10,2014-01-01,Townsville
Dog,Enclosure,Cungulla,Division 10,2014-01-01,Townsville
Dog,Aggressive Animal,Idalia,Division 10,2014-01-01,Townsville
Dog,Private Impound,Idalia,Division 10,2014-01-01,Townsville
Dog,Private Impound,Idalia,Division 10,2014-01-01,Townsville
Dog,Aggressive Animal,Nome,Division 10,2014-01-01,Townsville
Dog,Aggressive Animal,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Attack,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Enclosure,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Noise,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Noise,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Private Impound,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Private Impound,Railway Estate,Division 10,2014-01-01,Townsville
Dog,Private Impound,Stuart,Division 10,2014-01-01,Townsville
Dog,Enclosure,Woodstock,Division 10,2014-01-01,Townsville
Dog,Enclosure,Woodstock,Division 10,2014-01-01,Townsville
Dog,Aggressive Animal,Wulguru,Division 10,2014-01-01,Townsville
Dog,Aggressive Animal,Wulguru,Division 10,2014-01-01,Townsville
Dog,Attack,Wulguru,Division 10,2014-01-01,Townsville
Dog,Enclosure,Wulguru,Division 10,2014-01-01,Townsville
Dog,Enclosure,Wulguru,Division 10,2014-01-01,Townsville
Dog,Enclosure,Wulguru,Division 10,2014-01-01,Townsville
Dog,Enclosure,Wulguru,Division 10,2014-01-01,Townsville
Dog,Noise,Wulguru,Division 10,2014-01-01,Townsville
Dog,Noise,Wulguru,Division 10,2014-01-01,Townsville
Cat,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Cat,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Dog,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Dog,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Dog,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Dog,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Dog,Private Impound,Wulguru,Division 10,2014-01-01,Townsville
Dog,Wandering,Wulguru,Division 10,2014-01-01,Townsville
Dog,Wandering,Wulguru,Division 10,2014-01-01,Townsville
Dog,Aggressive Animal,Burdell,Division 2,2014-01-01,Townsville
Dog,Attack,Burdell,Division 2,2014-01-01,Townsville
Dog,Attack,Burdell,Division 2,2014-01-01,Townsville
Dog,Enclosure,Burdell,Division 2,2014-01-01,Townsville
Cat,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Dog,Private Impound,Burdell,Division 2,2014-01-01,Townsville
Cat,Wandering,Burdell,Division 2,2014-01-01,Townsville
Dog,Wandering,Burdell,Division 2,2014-01-01,Townsville
Dog,Aggressive Animal,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Enclosure,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Noise,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Private Impound,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Private Impound,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Private Impound,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Private Impound,Bushland Beach,Division 2,2014-01-01,Townsville
Dog,Aggressive Animal,Deeragun,Division 2,2014-01-01,Townsville
Dog,Aggressive Animal,Deeragun,Division 2,2014-01-01,Townsville
Dog,Aggressive Animal,Deeragun,Division 2,2014-01-01,Townsville
Dog,Aggressive Animal,Deeragun,Division 2,2014-01-01,Townsville
Dog,Aggressive Animal,Deeragun,Division 2,2014-01-01,Townsville
Dog,Attack,Deeragun,Division 2,2014-01-01,Townsville
Dog,Attack,Deeragun,Division 2,2014-01-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2014-01-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2014-01-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2014-01-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2014-01-01,Townsville
Dog,Enclosure,Deeragun,Division 2,2014-01-01,Townsville
Dog,Noise,Deeragun,Division 2,2014-01-01,Townsville
Dog,Noise,Deeragun,Division 2,2014-01-01,Townsville
Dog,Noise,Deeragun,Division 2,2014-01-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Cat,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Private Impound,Deeragun,Division 2,2014-01-01,Townsville
Dog,Wandering,Deeragun,Division 2,2014-01-01,Townsville
Dog,Attack,Mount Low,Division 2,2014-01-01,Townsville
Dog,Enclosure,Mount Low,Division 2,2014-01-01,Townsville
Dog,Enclosure,Mount Low,Division 2,2014-01-01,Townsville
Dog,Noise,Mount Low,Division 2,2014-01-01,Townsville
Dog,Noise,Mount Low,Division 2,2014-01-01,Townsville
Dog,Noise,Mount Low,Division 2,2014-01-01,Townsville
Dog,Private Impound,Mount Low,Division 2,2014-01-01,Townsville
Dog,Wandering,Mount Low,Division 2,2014-01-01,Townsville
Cat,Private Impound,Belgian Gardens,Division 3,2014-01-01,Townsville
Dog,Private Impound,Belgian Gardens,Division 3,2014-01-01,Townsville
Dog,Wandering,Castle Hill,Division 3,2014-01-01,Townsville
Dog,Noise,Garbutt,Division 3,2014-01-01,Townsville
Dog,Noise,Garbutt,Division 3,2014-01-01,Townsville
Dog,Private Impound,Garbutt,Division 3,2014-01-01,Townsville
Dog,Private Impound,Garbutt,Division 3,2014-01-01,Townsville
Dog,Attack,Horseshoe Bay,Division 3,2014-01-01,Townsville
Dog,Enclosure,Horseshoe Bay,Division 3,2014-01-01,Townsville
Dog,Private Impound,Horseshoe Bay,Division 3,2014-01-01,Townsville
Dog,Private Impound,Nelly Bay,Division 3,2014-01-01,Townsville
Dog,Noise,North Ward,Division 3,2014-01-01,Townsville
Dog,Noise,North Ward,Division 3,2014-01-01,Townsville
Dog,Private Impound,North Ward,Division 3,2014-01-01,Townsville
Dog,Wandering,Rowes Bay,Division 3,2014-01-01,Townsville
Dog,Attack,South Townsville,Division 3,2014-01-01,Townsville
Dog,Noise,South Townsville,Division 3,2014-01-01,Townsville
Dog,Private Impound,South Townsville,Division 3,2014-01-01,Townsville
Dog,Aggressive Animal,Condon,Division 4,2014-01-01,Townsville
Dog,Attack,Condon,Division 4,2014-01-01,Townsville
Dog,Attack,Condon,Division 4,2014-01-01,Townsville
Dog,Attack,Condon,Division 4,2014-01-01,Townsville
Dog,Enclosure,Condon,Division 4,2014-01-01,Townsville
Dog,Enclosure,Condon,Division 4,2014-01-01,Townsville
Dog,Enclosure,Condon,Division 4,2014-01-01,Townsville
Dog,Enclosure,Condon,Division 4,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 4,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 4,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 4,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 4,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 4,2014-01-01,Townsville
Dog,Wandering,Condon,Division 4,2014-01-01,Townsville
Dog,Wandering,Condon,Division 4,2014-01-01,Townsville
Dog,Wandering,Condon,Division 4,2014-01-01,Townsville
Dog,Wandering,Condon,Division 4,2014-01-01,Townsville
Dog,Private Impound,Gumlow,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Kelso,Division 4,2014-01-01,Townsville
Dog,Attack,Kelso,Division 4,2014-01-01,Townsville
Dog,Attack,Kelso,Division 4,2014-01-01,Townsville
Dog,Attack,Kelso,Division 4,2014-01-01,Townsville
Dog,Attack,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Enclosure,Kelso,Division 4,2014-01-01,Townsville
Dog,Noise,Kelso,Division 4,2014-01-01,Townsville
Dog,Noise,Kelso,Division 4,2014-01-01,Townsville
Dog,Noise,Kelso,Division 4,2014-01-01,Townsville
Cat,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Cat,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Private Impound,Kelso,Division 4,2014-01-01,Townsville
Dog,Wandering,Kelso,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Attack,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Attack,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Attack,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Enclosure,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Private Impound,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Private Impound,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Wandering,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Wandering,Rasmussen,Division 4,2014-01-01,Townsville
Dog,Aggressive Animal,Cranbrook,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Cranbrook,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Cranbrook,Division 5,2014-01-01,Townsville
Dog,Enclosure,Cranbrook,Division 5,2014-01-01,Townsville
Dog,Noise,Cranbrook,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Kirwan,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Kirwan,Division 5,2014-01-01,Townsville
Dog,Attack,Kirwan,Division 5,2014-01-01,Townsville
Dog,Enclosure,Kirwan,Division 5,2014-01-01,Townsville
Dog,Enclosure,Kirwan,Division 5,2014-01-01,Townsville
Dog,Enclosure,Kirwan,Division 5,2014-01-01,Townsville
Dog,Noise,Kirwan,Division 5,2014-01-01,Townsville
Dog,Noise,Kirwan,Division 5,2014-01-01,Townsville
Dog,Noise,Kirwan,Division 5,2014-01-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2014-01-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2014-01-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2014-01-01,Townsville
Dog,Private Impound,Kirwan,Division 5,2014-01-01,Townsville
Dog,Wandering,Kirwan,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Mount Louisa,Division 5,2014-01-01,Townsville
Dog,Attack,Mount Louisa,Division 5,2014-01-01,Townsville
Dog,Enclosure,Mount Louisa,Division 5,2014-01-01,Townsville
Dog,Noise,Mount Louisa,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Aggressive Animal,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Enclosure,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Noise,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Private Impound,Thuringowa Central,Division 5,2014-01-01,Townsville
Dog,Enclosure,Annandale,Division 6,2014-01-01,Townsville
Dog,Enclosure,Annandale,Division 6,2014-01-01,Townsville
Dog,Private Impound,Annandale,Division 6,2014-01-01,Townsville
Dog,Wandering,Annandale,Division 6,2014-01-01,Townsville
Dog,Enclosure,Condon,Division 6,2014-01-01,Townsville
Dog,Enclosure,Condon,Division 6,2014-01-01,Townsville
Dog,Noise,Condon,Division 6,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 6,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 6,2014-01-01,Townsville
Dog,Private Impound,Condon,Division 6,2014-01-01,Townsville
Dog,Attack,Douglas,Division 6,2014-01-01,Townsville
Dog,Enclosure,Douglas,Division 6,2014-01-01,Townsville
Dog,Enclosure,Douglas,Division 6,2014-01-01,Townsville
Cat,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Cat,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Cat,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Private Impound,Douglas,Division 6,2014-01-01,Townsville
Dog,Wandering,Thuringowa Central,Division 6,2014-01-01,Townsville
Dog,Aggressive Animal,Cranbrook,Division 7,2014-01-01,Townsville
Dog,Aggressive Animal,Cranbrook,Division 7,2014-01-01,Townsville
