year,animal_type,outcome,region,region_total
2011,Horses,Euthanized,New South Wales,10
2011,Horses,Euthanized,Northern Territory,0
2011,Horses,Euthanized,Queensland,2
2011,Horses,Euthanized,South Australia,3
2011,Horses,Euthanized,Tasmania,2
2011,Horses,Euthanized,Victoria,13
2011,Horses,Euthanized,Western Australia,2
2011,Horses,Other,Australian Capital Territory,0
2011,Horses,Other,New South Wales,0
2011,Horses,Other,Northern Territory,0
2011,Horses,Other,Queensland,0
2011,Horses,Other,South Australia,2
2011,Horses,Other,Tasmania,0
2011,Horses,Other,Victoria,0
2011,Horses,Other,Western Australia,0
2011,Livestock,Reclaimed,Australian Capital Territory,6
2011,Livestock,Reclaimed,New South Wales,11
2011,Livestock,Reclaimed,Northern Territory,1
2011,Livestock,Reclaimed,Queensland,15
2011,Livestock,Reclaimed,South Australia,3
2011,Livestock,Reclaimed,Tasmania,11
2011,Livestock,Reclaimed,Victoria,21
2011,Livestock,Reclaimed,Western Australia,0
2011,Livestock,Rehomed,Australian Capital Territory,92
2011,Livestock,Rehomed,New South Wales,478
2011,Livestock,Rehomed,Northern Territory,0
2011,Livestock,Rehomed,Queensland,385
2011,Livestock,Rehomed,South Australia,6
2011,Livestock,Rehomed,Tasmania,94
2011,Livestock,Rehomed,Victoria,158
2011,Livestock,Rehomed,Western Australia,38
2011,Livestock,Currently In Care,Australian Capital Territory,9
2011,Livestock,Currently In Care,New South Wales,289
2011,Livestock,Currently In Care,Northern Territory,0
2011,Livestock,Currently In Care,Queensland,42
2011,Livestock,Currently In Care,South Australia,0
2011,Livestock,Currently In Care,Tasmania,21
2011,Livestock,Currently In Care,Victoria,38
2011,Livestock,Currently In Care,Western Australia,6
2011,Livestock,Transferred,Australian Capital Territory,0
2011,Livestock,Transferred,New South Wales,10
2011,Livestock,Transferred,Northern Territory,0
2011,Livestock,Transferred,Queensland,112
2011,Livestock,Transferred,South Australia,0
2011,Livestock,Transferred,Tasmania,2
2011,Livestock,Transferred,Victoria,2
2011,Livestock,Transferred,Western Australia,0
2011,Livestock,Euthanized,Australian Capital Territory,24
2011,Livestock,Euthanized,New South Wales,369
2011,Livestock,Euthanized,Northern Territory,0
2011,Livestock,Euthanized,Queensland,318
2011,Livestock,Euthanized,South Australia,3
2011,Livestock,Euthanized,Tasmania,63
2011,Livestock,Euthanized,Victoria,138
2011,Livestock,Euthanized,Western Australia,13
2011,Livestock,Other,Australian Capital Territory,1
2011,Livestock,Other,New South Wales,8
2011,Livestock,Other,Northern Territory,0
2011,Livestock,Other,Queensland,43
2011,Livestock,Other,South Australia,2
2011,Livestock,Other,Tasmania,2
2011,Livestock,Other,Victoria,10
2011,Livestock,Other,Western Australia,2
2011,Wildlife,Released,Australian Capital Territory,697
2011,Wildlife,Released,New South Wales,49
2011,Wildlife,Released,Northern Territory,0
2011,Wildlife,Released,Queensland,1029
2011,Wildlife,Released,South Australia,44
2011,Wildlife,Released,Tasmania,26
2011,Wildlife,Released,Victoria,69
2011,Wildlife,Released,Western Australia,0
2011,Wildlife,Currently In Care,Australian Capital Territory,89
2011,Wildlife,Currently In Care,New South Wales,114
2011,Wildlife,Currently In Care,Northern Territory,0
2011,Wildlife,Currently In Care,Queensland,33
2011,Wildlife,Currently In Care,South Australia,29
2011,Wildlife,Currently In Care,Tasmania,1
2011,Wildlife,Currently In Care,Victoria,9
2011,Wildlife,Currently In Care,Western Australia,0
2011,Wildlife,Transferred,Australian Capital Territory,24
2011,Wildlife,Transferred,New South Wales,255
2011,Wildlife,Transferred,Northern Territory,0
2011,Wildlife,Transferred,Queensland,2345
2011,Wildlife,Transferred,South Australia,17
2011,Wildlife,Transferred,Tasmania,50
2011,Wildlife,Transferred,Victoria,567
2011,Wildlife,Transferred,Western Australia,0
2011,Wildlife,Euthanized,Australian Capital Territory,1612
2011,Wildlife,Euthanized,New South Wales,349
2011,Wildlife,Euthanized,Northern Territory,1
2011,Wildlife,Euthanized,Queensland,4428
2011,Wildlife,Euthanized,South Australia,45
2011,Wildlife,Euthanized,Tasmania,69
2011,Wildlife,Euthanized,Victoria,787
2011,Wildlife,Euthanized,Western Australia,0
2011,Wildlife,Other,Australian Capital Territory,428
2011,Wildlife,Other,New South Wales,197
2011,Wildlife,Other,Northern Territory,0
2011,Wildlife,Other,Queensland,477
2011,Wildlife,Other,South Australia,1
2011,Wildlife,Other,Tasmania,14
2011,Wildlife,Other,Victoria,240
2011,Wildlife,Other,Western Australia,0
2011,Other Animals,Reclaimed,Australian Capital Territory,47
2011,Other Animals,Reclaimed,New South Wales,36
2011,Other Animals,Reclaimed,Northern Territory,0
2011,Other Animals,Reclaimed,Queensland,86
2011,Other Animals,Reclaimed,South Australia,18
2011,Other Animals,Reclaimed,Tasmania,28
2011,Other Animals,Reclaimed,Victoria,25
2011,Other Animals,Reclaimed,Western Australia,5
2011,Other Animals,Rehomed,Australian Capital Territory,384
2011,Other Animals,Rehomed,New South Wales,609
2011,Other Animals,Rehomed,Northern Territory,8
2011,Other Animals,Rehomed,Queensland,758
2011,Other Animals,Rehomed,South Australia,296
2011,Other Animals,Rehomed,Tasmania,184
2011,Other Animals,Rehomed,Victoria,482
2011,Other Animals,Rehomed,Western Australia,97
2011,Other Animals,Currently In Care,Australian Capital Territory,70
2011,Other Animals,Currently In Care,New South Wales,19
2011,Other Animals,Currently In Care,Northern Territory,0
2011,Other Animals,Currently In Care,Queensland,67
2011,Other Animals,Currently In Care,South Australia,25
2011,Other Animals,Currently In Care,Tasmania,15
2011,Other Animals,Currently In Care,Victoria,107
2011,Other Animals,Currently In Care,Western Australia,19
2011,Other Animals,Transferred,Australian Capital Territory,0
2011,Other Animals,Transferred,New South Wales,20
2011,Other Animals,Transferred,Northern Territory,0
2011,Other Animals,Transferred,Queensland,144
2011,Other Animals,Transferred,South Australia,53
2011,Other Animals,Transferred,Tasmania,4
2011,Other Animals,Transferred,Victoria,8
2011,Other Animals,Transferred,Western Australia,0
2011,Other Animals,Euthanized,Australian Capital Territory,191
2011,Other Animals,Euthanized,New South Wales,1284
2011,Other Animals,Euthanized,Northern Territory,4
2011,Other Animals,Euthanized,Queensland,328
2011,Other Animals,Euthanized,South Australia,228
2011,Other Animals,Euthanized,Tasmania,29
2011,Other Animals,Euthanized,Victoria,470
2011,Other Animals,Euthanized,Western Australia,40
2011,Other Animals,Other,Australian Capital Territory,26
2011,Other Animals,Other,New South Wales,36
2011,Other Animals,Other,Northern Territory,1
2011,Other Animals,Other,Queensland,88
2011,Other Animals,Other,South Australia,41
2011,Other Animals,Other,Tasmania,8
2011,Other Animals,Other,Victoria,62
2011,Other Animals,Other,Western Australia,2
2012,Dogs,Reclaimed,Australian Capital Territory,1072
2012,Dogs,Reclaimed,New South Wales,1208
2012,Dogs,Reclaimed,Northern Territory,94
2012,Dogs,Reclaimed,Queensland,5568
2012,Dogs,Reclaimed,South Australia,1800
2012,Dogs,Reclaimed,Tasmania,652
2012,Dogs,Reclaimed,Victoria,7259
2012,Dogs,Reclaimed,Western Australia,303
2012,Dogs,Rehomed,Australian Capital Territory,389
2012,Dogs,Rehomed,New South Wales,4693
2012,Dogs,Rehomed,Northern Territory,253
2012,Dogs,Rehomed,Queensland,5809
2012,Dogs,Rehomed,South Australia,1043
2012,Dogs,Rehomed,Tasmania,550
2012,Dogs,Rehomed,Victoria,3636
2012,Dogs,Rehomed,Western Australia,254
2012,Dogs,Currently In Care,Australian Capital Territory,76
2012,Dogs,Currently In Care,New South Wales,652
2012,Dogs,Currently In Care,Northern Territory,93
2012,Dogs,Currently In Care,Queensland,761
2012,Dogs,Currently In Care,South Australia,435
2012,Dogs,Currently In Care,Tasmania,74
2012,Dogs,Currently In Care,Victoria,485
2012,Dogs,Currently In Care,Western Australia,94
2012,Dogs,Transferred,Australian Capital Territory,152
2012,Dogs,Transferred,New South Wales,452
2012,Dogs,Transferred,Northern Territory,0
2012,Dogs,Transferred,Queensland,717
2012,Dogs,Transferred,South Australia,2
2012,Dogs,Transferred,Tasmania,0
2012,Dogs,Transferred,Victoria,11
2012,Dogs,Transferred,Western Australia,0
2012,Dogs,Euthanized,Australian Capital Territory,132
2012,Dogs,Euthanized,New South Wales,4021
2012,Dogs,Euthanized,Northern Territory,106
2012,Dogs,Euthanized,Queensland,2999
2012,Dogs,Euthanized,South Australia,618
2012,Dogs,Euthanized,Tasmania,343
2012,Dogs,Euthanized,Victoria,1973
2012,Dogs,Euthanized,Western Australia,163
2012,Dogs,Other,Australian Capital Territory,9
2012,Dogs,Other,New South Wales,45
2012,Dogs,Other,Northern Territory,0
2012,Dogs,Other,Queensland,134
2012,Dogs,Other,South Australia,11
2012,Dogs,Other,Tasmania,5
2012,Dogs,Other,Victoria,43
2012,Dogs,Other,Western Australia,0
2012,Cats,Reclaimed,Australian Capital Territory,187
2012,Cats,Reclaimed,New South Wales,422
2012,Cats,Reclaimed,Northern Territory,4
2012,Cats,Reclaimed,Queensland,561
2012,Cats,Reclaimed,South Australia,134
2012,Cats,Reclaimed,Tasmania,76
2012,Cats,Reclaimed,Victoria,855
2012,Cats,Reclaimed,Western Australia,4
2012,Cats,Rehomed,Australian Capital Territory,1192
2012,Cats,Rehomed,New South Wales,5531
2012,Cats,Rehomed,Northern Territory,254
2012,Cats,Rehomed,Queensland,7639
2012,Cats,Rehomed,South Australia,1517
2012,Cats,Rehomed,Tasmania,1208
2012,Cats,Rehomed,Victoria,5301
2012,Cats,Rehomed,Western Australia,275
2012,Cats,Currently In Care,Australian Capital Territory,67
2012,Cats,Currently In Care,New South Wales,701
2012,Cats,Currently In Care,Northern Territory,0
2012,Cats,Currently In Care,Queensland,812
2012,Cats,Currently In Care,South Australia,502
2012,Cats,Currently In Care,Tasmania,198
2012,Cats,Currently In Care,Victoria,474
2012,Cats,Currently In Care,Western Australia,120
2012,Cats,Transferred,Australian Capital Territory,0
2012,Cats,Transferred,New South Wales,742
2012,Cats,Transferred,Northern Territory,0
2012,Cats,Transferred,Queensland,367
2012,Cats,Transferred,South Australia,0
2012,Cats,Transferred,Tasmania,0
2012,Cats,Transferred,Victoria,0
2012,Cats,Transferred,Western Australia,0
2012,Cats,Euthanized,Australian Capital Territory,776
2012,Cats,Euthanized,New South Wales,7224
2012,Cats,Euthanized,Northern Territory,175
2012,Cats,Euthanized,Queensland,3585
2012,Cats,Euthanized,South Australia,1480
2012,Cats,Euthanized,Tasmania,1392
2012,Cats,Euthanized,Victoria,4661
2012,Cats,Euthanized,Western Australia,171
2012,Cats,Other,Australian Capital Territory,121
2012,Cats,Other,New South Wales,113
2012,Cats,Other,Northern Territory,9
2012,Cats,Other,Queensland,249
2012,Cats,Other,South Australia,34
2012,Cats,Other,Tasmania,15
2012,Cats,Other,Victoria,81
2012,Cats,Other,Western Australia,7
2012,Horses,Reclaimed,Australian Capital Territory,0
2012,Horses,Reclaimed,New South Wales,13
2012,Horses,Reclaimed,Northern Territory,0
2012,Horses,Reclaimed,Queensland,8
2012,Horses,Reclaimed,South Australia,0
2012,Horses,Reclaimed,Tasmania,0
2012,Horses,Reclaimed,Victoria,12
2012,Horses,Reclaimed,Western Australia,0
2012,Horses,Rehomed,Australian Capital Territory,0
2012,Horses,Rehomed,New South Wales,31
2012,Horses,Rehomed,Northern Territory,0
2012,Horses,Rehomed,Queensland,14
2012,Horses,Rehomed,South Australia,0
2012,Horses,Rehomed,Tasmania,27
2012,Horses,Rehomed,Victoria,5
2012,Horses,Rehomed,Western Australia,1
2012,Horses,Currently In Care,Australian Capital Territory,0
2012,Horses,Currently In Care,New South Wales,42
2012,Horses,Currently In Care,Northern Territory,0
2012,Horses,Currently In Care,Queensland,3
2012,Horses,Currently In Care,South Australia,0
2012,Horses,Currently In Care,Tasmania,12
2012,Horses,Currently In Care,Victoria,43
2012,Horses,Currently In Care,Western Australia,14
2012,Horses,Transferred,Australian Capital Territory,0
2012,Horses,Transferred,New South Wales,6
2012,Horses,Transferred,Northern Territory,0
2012,Horses,Transferred,Queensland,4
2012,Horses,Transferred,South Australia,0
2012,Horses,Transferred,Tasmania,0
2012,Horses,Transferred,Victoria,1
2012,Horses,Transferred,Western Australia,0
2012,Horses,Euthanized,Australian Capital Territory,0
2012,Horses,Euthanized,New South Wales,8
2012,Horses,Euthanized,Northern Territory,0
2012,Horses,Euthanized,Queensland,4
2012,Horses,Euthanized,South Australia,1
2012,Horses,Euthanized,Tasmania,5
2012,Horses,Euthanized,Victoria,5
2012,Horses,Euthanized,Western Australia,6
2012,Horses,Other,Australian Capital Territory,0
2012,Horses,Other,New South Wales,1
2012,Horses,Other,Northern Territory,0
2012,Horses,Other,Queensland,1
2012,Horses,Other,South Australia,0
2012,Horses,Other,Tasmania,0
2012,Horses,Other,Victoria,0
2012,Horses,Other,Western Australia,0
2012,Livestock,Reclaimed,Australian Capital Territory,2
2012,Livestock,Reclaimed,New South Wales,29
2012,Livestock,Reclaimed,Northern Territory,0
2012,Livestock,Reclaimed,Queensland,17
2012,Livestock,Reclaimed,South Australia,1
2012,Livestock,Reclaimed,Tasmania,14
2012,Livestock,Reclaimed,Victoria,136
2012,Livestock,Reclaimed,Western Australia,0
2012,Livestock,Rehomed,Australian Capital Territory,65
2012,Livestock,Rehomed,New South Wales,536
2012,Livestock,Rehomed,Northern Territory,0
2012,Livestock,Rehomed,Queensland,486
2012,Livestock,Rehomed,South Australia,2
2012,Livestock,Rehomed,Tasmania,157
2012,Livestock,Rehomed,Victoria,285
2012,Livestock,Rehomed,Western Australia,33
2012,Livestock,Currently In Care,Australian Capital Territory,16
2012,Livestock,Currently In Care,New South Wales,75
2012,Livestock,Currently In Care,Northern Territory,0
2012,Livestock,Currently In Care,Queensland,57
2012,Livestock,Currently In Care,South Australia,0
2012,Livestock,Currently In Care,Tasmania,52
2012,Livestock,Currently In Care,Victoria,106
2012,Livestock,Currently In Care,Western Australia,22
2012,Livestock,Transferred,Australian Capital Territory,0
2012,Livestock,Transferred,New South Wales,15
2012,Livestock,Transferred,Northern Territory,0
2012,Livestock,Transferred,Queensland,173
2012,Livestock,Transferred,South Australia,0
2012,Livestock,Transferred,Tasmania,0
2012,Livestock,Transferred,Victoria,48
2012,Livestock,Transferred,Western Australia,0
2012,Livestock,Euthanized,Australian Capital Territory,16
2012,Livestock,Euthanized,New South Wales,435
2012,Livestock,Euthanized,Northern Territory,0
2012,Livestock,Euthanized,Queensland,243
2012,Livestock,Euthanized,South Australia,0
2012,Livestock,Euthanized,Tasmania,74
2012,Livestock,Euthanized,Victoria,147
2012,Livestock,Euthanized,Western Australia,107
2012,Livestock,Other,Australian Capital Territory,13
2012,Livestock,Other,New South Wales,9
2012,Livestock,Other,Northern Territory,0
2012,Livestock,Other,Queensland,19
2012,Livestock,Other,South Australia,0
2012,Livestock,Other,Tasmania,3
2012,Livestock,Other,Victoria,13
2012,Livestock,Other,Western Australia,0
2012,Wildlife,Released,Australian Capital Territory,677
2012,Wildlife,Released,New South Wales,102
2012,Wildlife,Released,Northern Territory,0
2012,Wildlife,Released,Queensland,1046
2012,Wildlife,Released,South Australia,33
2012,Wildlife,Released,Tasmania,6
2012,Wildlife,Released,Victoria,82
2012,Wildlife,Released,Western Australia,0
2012,Wildlife,Currently In Care,Australian Capital Territory,136
2012,Wildlife,Currently In Care,New South Wales,16
2012,Wildlife,Currently In Care,Northern Territory,0
2012,Wildlife,Currently In Care,Queensland,44
2012,Wildlife,Currently In Care,South Australia,0
2012,Wildlife,Currently In Care,Tasmania,11
2012,Wildlife,Currently In Care,Victoria,37
2012,Wildlife,Currently In Care,Western Australia,0
2012,Wildlife,Transferred,Australian Capital Territory,30
2012,Wildlife,Transferred,New South Wales,185
2012,Wildlife,Transferred,Northern Territory,3
2012,Wildlife,Transferred,Queensland,3064
2012,Wildlife,Transferred,South Australia,52
2012,Wildlife,Transferred,Tasmania,0
2012,Wildlife,Transferred,Victoria,622
2012,Wildlife,Transferred,Western Australia,0
2012,Wildlife,Euthanized,Australian Capital Territory,1330
2012,Wildlife,Euthanized,New South Wales,304
2012,Wildlife,Euthanized,Northern Territory,0
2012,Wildlife,Euthanized,Queensland,7041
2012,Wildlife,Euthanized,South Australia,109
2012,Wildlife,Euthanized,Tasmania,79
2012,Wildlife,Euthanized,Victoria,840
2012,Wildlife,Euthanized,Western Australia,0
2012,Wildlife,Other,Australian Capital Territory,526
2012,Wildlife,Other,New South Wales,204
2012,Wildlife,Other,Northern Territory,0
2012,Wildlife,Other,Queensland,463
2012,Wildlife,Other,South Australia,4
2012,Wildlife,Other,Tasmania,8
2012,Wildlife,Other,Victoria,293
2012,Wildlife,Other,Western Australia,0
2012,Other Animals,Reclaimed,Australian Capital Territory,46
2012,Other Animals,Reclaimed,New South Wales,62
2012,Other Animals,Reclaimed,Northern Territory,0
2012,Other Animals,Reclaimed,Queensland,69
2012,Other Animals,Reclaimed,South Australia,34
2012,Other Animals,Reclaimed,Tasmania,31
2012,Other Animals,Reclaimed,Victoria,93
2012,Other Animals,Reclaimed,Western Australia,0
2012,Other Animals,Rehomed,Australian Capital Territory,305
2012,Other Animals,Rehomed,New South Wales,697
2012,Other Animals,Rehomed,Northern Territory,6
2012,Other Animals,Rehomed,Queensland,820
2012,Other Animals,Rehomed,South Australia,305
2012,Other Animals,Rehomed,Tasmania,136
2012,Other Animals,Rehomed,Victoria,725
2012,Other Animals,Rehomed,Western Australia,18
2012,Other Animals,Currently In Care,Australian Capital Territory,47
2012,Other Animals,Currently In Care,New South Wales,110
2012,Other Animals,Currently In Care,Northern Territory,0
